candidate_value,seed,commit_ordinal,frame_index,spnet_age_protected,spnet_age_protected_spnet_completed,remaining_spnet_completed,mature_opacity_removed_spnet_completed,run_dir
60,0,101,499,81048,81048,93381,419,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,102,504,83038,83038,93791,286,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,103,509,85139,85139,94602,191,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,104,514,86783,86783,96125,306,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,105,519,89216,89216,97829,253,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,106,524,91817,91817,99607,256,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,107,529,93481,93481,101383,324,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,108,534,96137,96137,103919,427,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,109,539,98224,98224,105556,453,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,110,544,99352,99352,106542,600,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,111,549,101358,101358,107723,462,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,112,554,101440,101440,108570,759,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,113,559,102554,102554,109547,680,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,114,564,103208,103208,110204,763,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,115,569,104050,104050,110777,916,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,116,574,105392,105392,111165,886,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,117,579,107248,107248,112235,649,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,118,584,109325,109325,113693,699,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,119,589,112215,112215,115055,650,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,120,594,115212,115212,116027,654,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,121,599,116296,116296,116945,612,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,122,604,117058,117058,117592,881,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,123,609,117060,117060,118456,818,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,124,614,117707,117707,119135,829,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,125,619,119108,119108,119767,803,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,126,624,120426,120426,120391,773,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,127,629,121147,121147,121104,769,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,128,634,121843,121843,121790,780,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,129,639,122686,122686,122013,760,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,130,644,122755,122755,122252,777,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,131,649,123347,123347,122413,724,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,132,654,124138,124138,123835,677,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,0,133,659,124839,124839,124575,994,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed0
60,1,1,0,0,0,0,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,2,4,0,0,1590,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,3,9,216,216,3043,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,4,14,630,630,4297,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,5,19,1183,1183,5379,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,6,24,1900,1900,6835,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,7,29,2630,2630,8467,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,8,34,3652,3652,10585,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,9,39,5494,5494,12751,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,10,44,7125,7125,14910,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,11,49,8900,8900,17350,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,12,54,10360,10360,19306,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,13,59,12076,12076,20778,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,14,64,13444,13444,22247,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,15,69,14135,14135,24304,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,16,74,14393,14393,26107,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,17,79,14742,14742,27823,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,18,84,15010,15010,29517,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,19,89,15717,15717,31396,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,20,94,16550,16550,32901,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,21,99,17535,17535,34165,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,22,104,18372,18372,35318,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,23,109,19259,19259,37072,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,24,114,20753,20753,39125,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,25,119,22408,22408,41215,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,26,124,24011,24011,43704,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,27,129,25542,25542,46147,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,28,134,28075,28075,48505,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,29,139,30426,30426,50367,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,30,144,32935,32935,52113,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,31,149,34555,34555,53947,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,32,154,36983,36983,55752,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,33,159,39168,39168,57131,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,34,164,40826,40826,57785,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,35,169,42051,42051,58175,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,36,174,42540,42540,58559,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,37,179,42960,42960,58773,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,38,184,43506,43506,58963,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,39,189,43918,43918,60367,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,40,194,45447,45447,61355,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,41,199,47034,47034,61787,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,42,204,48033,48033,61988,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,43,209,48894,48894,62066,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,44,214,49353,49353,62165,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,45,219,49424,49424,62317,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,46,224,50103,50103,62460,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,47,229,50712,50712,62722,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,48,234,51345,51345,63094,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,49,239,52175,52175,63510,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,50,244,52926,52926,63982,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,51,249,54133,54133,64426,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,52,254,55593,55593,65317,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,53,259,57916,57916,66333,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,54,264,59786,59786,67438,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,55,269,61844,61844,68590,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,56,274,63825,63825,69598,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,57,279,65243,65243,70298,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,58,284,66454,66454,71122,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,59,289,68328,68328,71659,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,60,294,69650,69650,72223,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,61,299,70667,70667,72893,0,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,62,304,71311,71311,73559,312,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,63,309,72375,72375,74051,321,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,64,314,72578,72578,74338,341,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,65,319,72796,72796,74901,378,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,66,324,73706,73706,75331,482,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,67,329,73128,73128,75612,650,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,68,334,72851,72851,75895,813,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,69,339,72549,72549,75866,757,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,70,344,71847,71847,75836,809,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,71,349,71669,71669,75920,654,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,72,354,71384,71384,75816,684,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,73,359,70780,70780,76441,652,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,74,364,70767,70767,77247,660,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,75,369,70765,70765,78235,664,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,76,374,70990,70990,79086,632,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,77,379,70949,70949,79853,710,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,78,384,70741,70741,80567,607,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,79,389,70754,70754,80946,623,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,80,394,70864,70864,81238,609,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,81,399,70864,70864,81101,538,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,82,404,70334,70334,81182,527,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,83,409,70888,70888,81129,705,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,84,414,70591,70591,81776,758,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,85,419,70637,70637,82679,592,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,86,424,70746,70746,83335,695,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,87,429,70890,70890,84272,694,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,88,434,71585,71585,85056,740,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,89,439,71557,71557,86030,735,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,90,444,71925,71925,87124,732,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,91,449,71906,71906,87559,846,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,92,454,70966,70966,87847,891,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,93,459,71731,71731,88072,689,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,94,464,72206,72206,88565,487,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,95,469,73306,73306,88944,413,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,96,474,74544,74544,89341,400,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,97,479,76044,76044,89911,286,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,98,484,76998,76998,90686,294,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,99,489,78101,78101,91515,547,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,100,494,78746,78746,92387,675,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,101,499,79883,79883,92813,497,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,102,504,82133,82133,93162,306,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,103,509,83920,83920,93942,155,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,104,514,85682,85682,95569,198,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,105,519,88587,88587,97261,262,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,106,524,90893,90893,99007,297,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,107,529,92941,92941,100746,408,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,108,534,95211,95211,103257,447,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,109,539,97153,97153,104862,503,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,110,544,98891,98891,106032,446,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,111,549,101331,101331,107204,496,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,112,554,101559,101559,107939,883,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,113,559,101874,101874,108945,708,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,114,564,103466,103466,109734,701,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,115,569,104870,104870,110306,865,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,116,574,105917,105917,110724,882,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,117,579,107238,107238,111768,684,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
60,1,118,584,109338,109338,113093,695,/home/haibo/Documents/Thesis/07_临时文件/标定试验/worktrees/calib-spnet-min-prune-age/experiments/spnet-min-prune-age/runs/age_60/seed1
